Linux 5.14.0-427.el9.x86_64 (centos) 	06/26/2024 	_x86_64_	(16 CPU)

11:51:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:54 PM    2   49.49    0.00   17.17    0.00    0.00   11.11    0.00    0.00    0.00   22.22
11:51:54 PM    3   45.00    0.00   19.00    0.00    0.00   11.00    0.00    0.00    0.00   25.00
11:51:54 PM    4   49.50    0.00   17.82    0.00    0.99   12.87    0.00    0.00    0.00   18.81
11:51:54 PM    5   42.57    0.00   19.80    0.00    0.99   12.87    0.00    0.00    0.00   23.76
11:51:54 PM    6   43.56    0.00   19.80    0.00    0.99   13.86    0.00    0.00    0.00   21.78
11:51:54 PM    7   48.48    0.00   18.18    0.00    0.00   11.11    0.00    0.00    0.00   22.22
11:51:54 PM    8   52.53    0.00   19.19    0.00    0.00   11.11    0.00    0.00    0.00   17.17
11:51:54 PM    9   46.00    0.00   18.00    0.00    0.00    9.00    0.00    0.00    0.00   27.00
11:51:54 PM   10   55.00    0.00   20.00    0.00    1.00   14.00    0.00    0.00    0.00   10.00
11:51:54 PM   11   54.08    0.00   20.41    0.00    0.00   11.22    0.00    0.00    0.00   14.29
11:51:54 PM   12   44.44    0.00   21.21    0.00    0.00   12.12    0.00    0.00    0.00   22.22
11:51:54 PM   13   50.50    0.00   18.81    0.00    0.00   12.87    0.00    0.00    0.00   17.82
11:51:54 PM   14   44.00    0.00   17.00    0.00    1.00   12.00    0.00    0.00    0.00   26.00
11:51:54 PM   15   38.61    0.00   16.83    0.00    0.00   16.83    0.00    0.00    0.00   27.72

11:51:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:55 PM  all   46.17    0.00   18.69    0.00    0.50   12.21    0.06    0.00    0.00   22.37
11:51:55 PM    0   44.55    0.00   16.83    0.00    0.99   12.87    0.00    0.00    0.00   24.75
11:51:55 PM    1   43.00    0.00   16.00    0.00    0.00   11.00    0.00    0.00    0.00   30.00
11:51:55 PM    2   37.62    0.00   16.83    0.00    0.99   13.86    0.00    0.00    0.00   30.69
11:51:55 PM    3   51.52    0.00   19.19    0.00    0.00   11.11    0.00    0.00    0.00   18.18
11:51:55 PM    4   47.52    0.00   18.81    0.00    0.00   11.88    0.00    0.00    0.00   21.78
11:51:55 PM    5   45.00    0.00   19.00    0.00    0.00   15.00    0.00    0.00    0.00   21.00
11:51:55 PM    6   43.43    0.00   16.16    0.00    0.00   11.11    0.00    0.00    0.00   29.29
11:51:55 PM    7   49.50    0.00   20.79    0.00    0.99   11.88    0.00    0.00    0.00   16.83
11:51:55 PM    8   50.98    0.00   21.57    0.00    0.98   10.78    0.98    0.00    0.00   14.71
11:51:55 PM    9   44.00    0.00   18.00    0.00    1.00   12.00    0.00    0.00    0.00   25.00
11:51:55 PM   10   52.48    0.00   21.78    0.00    0.00   10.89    0.00    0.00    0.00   14.85
11:51:55 PM   11   53.00    0.00   20.00    0.00    1.00   13.00    0.00    0.00    0.00   13.00
11:51:55 PM   12   43.56    0.00   18.81    0.00    0.00   14.85    0.00    0.00    0.00   22.77
11:51:55 PM   13   51.52    0.00   20.20    0.00    1.01   12.12    0.00    0.00    0.00   15.15
11:51:55 PM   14   43.43    0.00   20.20    0.00    0.00   11.11    0.00    0.00    0.00   25.25
11:51:55 PM   15   37.62    0.00   14.85    0.00    0.99   11.88    0.00    0.00    0.00   34.65

11:51:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:56 PM  all   45.36    0.00   17.00    0.00    0.44   12.17    0.00    0.00    0.00   25.03
11:51:56 PM    0   48.00    0.00   16.00    0.00    0.00   11.00    0.00    0.00    0.00   25.00
11:51:56 PM    1   44.55    0.00   18.81    0.00    0.99   11.88    0.00    0.00    0.00   23.76
11:51:56 PM    2   43.43    0.00   17.17    0.00    0.00   13.13    0.00    0.00    0.00   26.26
11:51:56 PM    3   39.60    0.00   15.84    0.00    0.99   10.89    0.00    0.00    0.00   32.67
